symbol,time,spot,type,due_date,strike,premium,maturity_type,days_to_maturity,moneyness,delta,gamma,vega,theta,rho,volatility,poe,bs,variação
PETRA297,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,23.52,5.29,EUROPEAN,48,ITM,0.781512,0.0412282997893895,0.0356539023428308,-0.0232742164795765,0.0311578076564976,59.171,69.81,5.29,0.0
PETRA287,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,35.52,0.28,EUROPEAN,48,OTM,0.117209,0.037256463402401,0.0237846618927486,-0.0110578043566623,0.0056508012886605,43.681,8.38,0.28,0.0
PETRA286,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,24.02,4.3,EUROPEAN,48,ITM,0.818867,0.0534165253485714,0.0318472345561921,-0.0149920363372187,0.0350144906630515,40.794,76.82,4.3,0.0
PETRA278,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,35.02,0.29,EUROPEAN,48,OTM,0.123659,0.0399425893528699,0.0246992147956298,-0.0111346154930486,0.0059720901801425,42.31,8.99,0.29,0.0
PETRA275,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,34.52,0.36,EUROPEAN,48,OTM,0.145626,0.0438542303855208,0.0276341256777508,-0.0127026468578054,0.0069977424558975,43.116,10.68,0.36,0.0
PETRA265,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,37.02,0.16,EUROPEAN,48,OTM,0.074473,0.0272848928673978,0.0170212016542041,-0.0077191359589946,0.0036245583144727,42.684,5.16,0.16,0.0
PETRA257,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,34.02,0.38,EUROPEAN,48,OTM,0.1556,0.0472063494058874,0.0288807706922267,-0.0129054150356666,0.0074858876584799,41.861,11.6,0.38,0.0
PETRA255,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,36.52,0.18,EUROPEAN,48,OTM,0.082957,0.0298986102391145,0.0184714298925336,-0.0083016262398836,0.0040341447711252,42.272,5.82,0.18,0.0
PETRA254,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,20.02,7.85,EUROPEAN,48,ITM,0.960565,0.0155227252964808,0.0102979986683575,-0.0063580091648308,0.0357288337753973,45.393,94.05,7.85,0.0
PETRA247,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,33.52,0.44,EUROPEAN,48,OTM,0.175355,0.0510731715843925,0.0312031185130261,-0.0139378635297523,0.0084139595612493,41.803,13.23,0.44,0.0
PETRA235,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,33.02,0.5,EUROPEAN,48,OTM,0.195285,0.0550144291576657,0.0333608105435116,-0.0148083304867448,0.0093512245951528,41.492,14.92,0.5,0.0
PETRA232,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,32.52,0.64,EUROPEAN,48,OTM,0.230519,0.0582618418838675,0.0367551134984612,-0.0169824750707091,0.0109435378216718,43.165,17.73,0.64,0.0
PETRX96,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,22.27,0.17,EUROPEAN,25,OTM,-0.08574,0.038614512719432,0.013314492567745,-0.0125081955861724,-0.0024643714684562,47.712,11.18,0.17,0.0
PETRX94,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,16.27,0.04,EUROPEAN,25,OTM,-0.015351,0.0057352991087583,0.0032839501978776,-0.0051677943570205,-0.0004507087484709,79.231,2.8,0.04,0.0
PETRX502,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,50.02,23.5,EUROPEAN,25,ITM,-0.882732,0.0166864731838169,0.0167309739165026,-0.0426705285662202,-0.0469491585959239,138.744,94.8,23.5,0.0
PETRX47,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,47.02,20.48,EUROPEAN,25,ITM,-0.880285,0.0184233996506363,0.0169769938976742,-0.0397841656768166,-0.0438876223398185,127.511,94.27,20.48,0.0
PETRX467,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,46.77,19.78,EUROPEAN,25,ITM,-0.965716,0.0100758359190861,0.0064581520212934,-0.0078172773870073,-0.0454806584831518,88.692,98.22,19.78,0.0
PETRX460,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2023-12-15T00:00:00.000Z,32.76,5.35,EUROPEAN,285,ITM,-0.846813,0.0563429647204449,0.0678650106687585,0.0004978172849776,-0.3189906430841981,14.62,88.07,5.35,0.0
PETRX451,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,32.52,5.58,EUROPEAN,25,ITM,-0.921163,0.0435856370759399,0.012498903176121,-0.007503417355982,-0.0302004823786614,39.681,93.8,5.58,0.0
PETRX444,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,56.02,28.93,EUROPEAN,25,ITM,-0.994838,0.002043305866285,0.0012646991222838,0.002260684390992,-0.0553377503789371,85.647,99.77,28.93,0.0
PETRX439,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,30.77,3.94,EUROPEAN,25,ITM,-0.855067,0.0729986761555403,0.0193697804940931,-0.0120797106283573,-0.0268037220086926,36.717,87.98,3.94,0.0
PETRX430,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2023-12-15T00:00:00.000Z,29.76,2.47,EUROPEAN,285,ITM,-0.75864,0.1156999974144803,0.089504373802443,0.0003466370118445,-0.259505037441167,9.39,78.87,2.47,0.0
PETRX410,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2023-12-15T00:00:00.000Z,27.76,2.5,EUROPEAN,285,ATM,-0.464925,0.0654273687266593,0.1140648256418286,-0.0030403562264532,-0.17018938238112,21.161,55.45,2.5,0.0
PETRA341,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,27.52,2.36,EUROPEAN,48,ATM,0.560439,0.0705489069262539,0.0476746212842956,-0.0240069818281219,0.0250745867026107,46.238,48.02,2.36,0.0
PETRX299,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,16.77,0.04,EUROPEAN,25,OTM,-0.016179,0.0063349100996761,0.003435438658986,-0.0051181546087955,-0.0004728948051354,75.041,2.85,0.04,0.0
PETRX291,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,27.52,1.62,EUROPEAN,25,ATM,-0.530043,0.1168540103383188,0.0338180562300777,-0.0258218303278116,-0.0157994179131247,40.046,57.99,1.62,0.0
PETRX178,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,29.77,3.63,EUROPEAN,25,ITM,-0.6772929999999999,0.0758334356745672,0.0305074127792326,-0.0322265871287865,-0.0217361663966659,55.667,73.74,3.63,0.0
PETRX171,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,29.27,2.69,EUROPEAN,25,ITM,-0.7363759999999999,0.1054998339676699,0.0277708442879078,-0.0184399967589974,-0.0223856313136138,36.425,77.24,2.69,0.0
PETRX170,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2023-12-15T00:00:00.000Z,3.76,0.01,EUROPEAN,285,OTM,-0.0013699999999999,0.0002182351786939,0.0012893318724583,-0.0001584830609871,-0.0005312165260637,71.712,1.28,0.01,0.0
PETRX165,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,28.77,2.43,EUROPEAN,25,ITM,-0.665025,0.1067543045202749,0.0309695290949371,-0.0232466546085965,-0.0202171949069518,40.143,70.97,2.43,0.0
PETRX164,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,9.27,0.01,EUROPEAN,25,OTM,-0.0026439999999999,0.0007293362754476,0.0006940245771543,-0.001821263110357,-8.071280531404544e-05,131.675,0.88,0.01,0.0
PETRX159,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,28.27,2.07,EUROPEAN,25,ATM,-0.6153569999999999,0.1135428773165167,0.0324863689442959,-0.0242410922609322,-0.0185301837240352,39.591,66.2,2.07,0.0
PETRX136,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,25.77,0.9,EUROPEAN,25,ATM,-0.337636,0.0982382105307696,0.0310651657496772,-0.0263919234745552,-0.0099332854981365,43.757,38.93,0.9,0.0
PETRX130,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,14.77,0.03,EUROPEAN,25,OTM,-0.010637,0.0037270943563896,0.0023910013788637,-0.0042198283175073,-0.0003145700290035,88.77,2.15,0.03,0.0
PETRX1,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2023-12-15T00:00:00.000Z,21.76,1.0,EUROPEAN,285,OTM,-0.1824339999999999,0.0307609845197651,0.0759526117752278,-0.0035234122020608,-0.0669964693171904,29.97,27.85,1.0,0.0
PETRW526,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,46.02,19.9,EUROPEAN,5,ITM,-0.833054,0.0206870532820599,0.0095089993883016,-0.2990541456541469,-0.0084094330461144,318.029,92.14,19.9,0.0
PETRW501,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,43.52,17.0,EUROPEAN,5,ITM,-0.880103,0.0209795158254723,0.0076004399818882,-0.1872759131753744,-0.0080859952036687,250.654,93.68,17.0,0.0
PETRW452,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,45.27,19.0,EUROPEAN,5,ITM,-0.849301,0.0208187570744496,0.0088916316300301,-0.2594240034557509,-0.0083178761544241,295.5,92.64,19.0,0.0
PETRW430,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,17.77,0.01,EUROPEAN,5,OTM,-0.0062689999999999,0.0037726558497315,0.0006720370628096,-0.008268551506367,-3.555713578478558e-05,123.247,1.01,0.01,0.0
PETRW424,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,32.27,5.45,EUROPEAN,5,ITM,-0.891337,0.0504409546391285,0.0070860999115849,-0.0665341462355243,-0.0058545184587329,97.197,91.47,5.45,0.0
PETRW422,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,35.77,8.81,EUROPEAN,5,ITM,-0.969379,0.0177243039814233,0.00263104582049,-0.0242467403477389,-0.0069391006636011,102.705,97.81,8.81,0.0
PETRW419,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,35.27,8.35,EUROPEAN,5,ITM,-0.949428,0.0247832967223869,0.0039566814115467,-0.0410094272965352,-0.0067409897568426,110.459,96.37,8.35,0.0
PETRW418,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,43.02,16.92,EUROPEAN,5,ITM,-0.820812,0.0234226628910877,0.0099474943525176,-0.2891981711041005,-0.0077526150536943,293.838,90.86,16.92,0.0
PETRW412,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,41.77,15.1,EUROPEAN,5,ITM,-0.901594,0.0212385607883019,0.0065940761707419,-0.1385212406568442,-0.0078241049369467,214.812,94.45,15.1,0.0
PETRW411,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,24.77,0.12,EUROPEAN,5,OTM,-0.1173319999999999,0.0973689196775692,0.0074851706276743,-0.0395516629664277,-0.0006521269181264,53.188,13.27,0.12,0.0
PETRW408,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,24.52,0.09,EUROPEAN,5,OTM,-0.092616,0.0820978423002302,0.0063062449435805,-0.0333100298796169,-0.0005138236287329,53.146,10.57,0.09,0.0
PETRW404,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,30.27,3.52,EUROPEAN,5,ITM,-0.8340879999999999,0.082868327946446,0.0094709437736683,-0.0728258086408627,-0.0051650167858828,79.074,86.03,3.52,0.0
PETRW402,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,34.27,7.34,EUROPEAN,5,ITM,-0.950438,0.0273515868794615,0.0038935341828695,-0.0357294998275731,-0.0065460106517675,98.49,96.31,7.34,0.0
PETRW4,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2023-11-17T00:00:00.000Z,8.67,0.03,EUROPEAN,265,OTM,-0.005784,0.0011970571561837,0.0045557021227261,-0.0004122693062768,-0.001957177981786,49.681,2.19,0.03,0.0
PETRW399,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,26.77,0.7,EUROPEAN,5,ATM,-0.439856,0.1933540957393863,0.0149941402710934,-0.0794523013781979,-0.0024943490450367,53.654,46.98,0.7,0.0
PETRW397,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,33.27,6.41,EUROPEAN,5,ITM,-0.915151,0.0398588338152339,0.0059079725970288,-0.0581192807275388,-0.0061725233786391,102.552,93.54,6.41,0.0
PETRW389,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,29.27,2.6,EUROPEAN,5,ITM,-0.776041,0.1110724717171391,0.0113719756958685,-0.0786880800147847,-0.0046716359498188,70.837,80.47,2.6,0.0
PETRW385,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,41.52,15.3,EUROPEAN,5,ITM,-0.829874,0.0248954777902763,0.0096250290944562,-0.2544742660538538,-0.0074797232555295,267.493,90.83,15.3,0.0
PETRW384,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,28.27,1.7,EUROPEAN,5,ATM,-0.691831,0.1541983438297741,0.0133776700627095,-0.0786835561571128,-0.0040421117849104,60.025,72.09,1.7,0.0
PETRW381,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-11-18T00:00:00.000Z,31.52,4.73,EUROPEAN,5,ITM,-0.871267,0.0602153626927672,0.0079880674012697,-0.0710766497062758,-0.0056041881231965,91.784,89.65,4.73,0.0
PETRX184,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,30.27,3.54,EUROPEAN,25,ITM,-0.810276,0.0836852120668259,0.0230482637716588,-0.0155511092465379,-0.0252076089911278,38.111,84.11,3.54,0.0
PETRX294,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,37.77,11.5,EUROPEAN,25,ITM,-0.8089109999999999,0.0312668982854452,0.0231499361619426,-0.0447899662390009,-0.0330678651836467,102.452,88.43,11.5,0.0
PETRX185,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,30.02,3.36,EUROPEAN,25,ITM,-0.783239,0.0880235780345849,0.0249569163691931,-0.0176381984125045,-0.0243050991338342,39.233,81.77,3.36,0.0
PETRX187,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,23.02,0.25,EUROPEAN,25,OTM,-0.1204049999999999,0.0507188181338177,0.0170459372994469,-0.0155770324212207,-0.0034719439877545,46.506,15.23,0.25,0.0
PETRX289,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,24.02,0.39,EUROPEAN,25,OTM,-0.178933,0.0694119909512668,0.0222234932611797,-0.0192772231285727,-0.0051779701655013,44.303,21.77,0.39,0.0
PETRX284,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,17.02,0.04,EUROPEAN,25,OTM,-0.0166129999999999,0.0066624823765627,0.0035139882314126,-0.0050904723727697,-0.0004844943950487,72.983,2.88,0.04,0.0
PETRX281,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,20.27,0.1,EUROPEAN,25,OTM,-0.046255,0.0198226575044675,0.0082380139237776,-0.00936780294287,-0.001337712324384,57.507,6.67,0.1,0.0
PETRX280,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2023-12-15T00:00:00.000Z,14.76,0.15,EUROPEAN,285,OTM,-0.0325459999999999,0.0071297766354336,0.0208910799209732,-0.0012219088796377,-0.0116310804205815,35.566,7.13,0.15,0.0
PETRX28,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,15.52,0.03,EUROPEAN,25,OTM,-0.011464,0.0042965164889499,0.0025519259899065,-0.0041678270061822,-0.0003367053235699,82.188,2.19,0.03,0.0
PETRX278,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,22.52,0.2,EUROPEAN,25,OTM,-0.098059,0.042634123432345,0.0147067922400422,-0.0138140548922015,-0.0028240148247686,47.733,12.67,0.2,0.0
PETRX271,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,31.77,4.8,EUROPEAN,25,ITM,-0.93088,0.0469443476914125,0.0113034874970489,-0.0051573744975929,-0.0296868577471723,33.319,94.38,4.8,0.0
PETRX268,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,23.27,0.28,EUROPEAN,25,OTM,-0.133341,0.0551110909235233,0.0183012002717964,-0.0165114524269288,-0.0038480996496386,45.951,16.7,0.28,0.0
PETRX266,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,22.77,0.23,EUROPEAN,25,OTM,-0.110429,0.0466859120066776,0.0160296384484081,-0.014976936803241,-0.0031849870252857,47.511,14.13,0.23,0.0
PETRX264,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,35.27,8.51,EUROPEAN,25,ITM,-0.880928,0.0356129949611012,0.016912641055329,-0.0196656900923376,-0.03202990834567,65.714,91.72,8.51,0.0
PETRX259,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,14.02,0.02,EUROPEAN,25,OTM,-0.007241,0.0026072045451878,0.0017069230138023,-0.0030756215732225,-0.0002137274824915,90.593,1.54,0.02,0.0
PETRX258,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,21.52,0.12,EUROPEAN,25,OTM,-0.06179,0.0288954872248561,0.0103621677833264,-0.010142046446028,-0.001773515273333,49.622,8.32,0.12,0.0
PETRX254,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,19.52,0.08,EUROPEAN,25,OTM,-0.036215,0.0153571372107982,0.0067550081976069,-0.0081390572443703,-0.0010490493019555,60.866,5.43,0.08,0.0
PETRX252,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,25.27,0.67,EUROPEAN,25,OTM,-0.281521,0.0944050234588343,0.0286915064842064,-0.0234761308276232,-0.0082025720398051,42.055,32.78,0.67,0.0
PETRX249,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,11.77,0.02,EUROPEAN,25,OTM,-0.00583,0.0017310233314217,0.0014090467131716,-0.0031601346632764,-0.0001759430558421,112.636,1.51,0.02,0.0
PETRX238,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,32.77,5.72,EUROPEAN,25,ITM,-0.992621,0.0097551021031623,0.0017354864946847,0.0017257523243538,-0.0322527062042091,24.618,99.41,5.72,0.0
PETRX236,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,20.02,0.1,EUROPEAN,25,OTM,-0.044802,0.0186627118029935,0.0080293134905446,-0.0094563586500147,-0.0012988151612568,59.533,6.55,0.1,0.0
PETRX234,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,32.02,5.02,EUROPEAN,25,ITM,-0.950459,0.0381554640690114,0.0087033606331533,-0.0030598499507442,-0.0304293586692445,31.564,95.98,5.02,0.0
PETRX231,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,16.52,0.03,EUROPEAN,25,OTM,-0.012719,0.0052309059157099,0.0027925053080528,-0.0040960847944862,-0.0003703403868142,73.871,2.26,0.03,0.0
PETRX229,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,19.02,0.08,EUROPEAN,25,OTM,-0.034104,0.0137070614670039,0.0064302686232892,-0.0082689682232763,-0.0009925184235591,64.914,5.27,0.08,0.0
PETRX228,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,32.27,5.22,EUROPEAN,25,ITM,-0.993438,0.0097085687327901,0.001564615671549,0.0018444660508848,-0.0317785550792242,22.3,99.46,5.22,0.0
PETRX224,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,18.52,0.07,EUROPEAN,25,OTM,-0.029335,0.011663986742294,0.0056775868978942,-0.0075799669655895,-0.0008549225239565,67.356,4.66,0.07,0.0
PETRX221,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,24.27,0.43,EUROPEAN,25,OTM,-0.195724,0.0745910799718704,0.0234909127149762,-0.020020525904358,-0.0056672302176082,43.578,23.58,0.43,0.0
PETRX219,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,3.27,0.01,EUROPEAN,25,OTM,-0.001279,0.0001932576671396,0.0003586587078655,-0.0018385698257792,-4.416094616905988e-05,256.804,1.36,0.01,0.0
PETRX211,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,16.02,0.04,EUROPEAN,25,OTM,-0.014962,0.0054625755353814,0.0032123714749521,-0.0051928522529665,-0.0004402938055325,81.374,2.78,0.04,0.0
PETRX21,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,9.07,0.01,EUROPEAN,25,OTM,-0.002595,0.0007033266701553,0.000682378157866,-0.001825881171937,-7.941145600825686e-05,134.253,0.88,0.01,0.0
PETRX206,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,17.52,0.05,EUROPEAN,25,OTM,-0.020641,0.008183845611007,0.0042276502016736,-0.0059958729920032,-0.0006022857298895,71.482,3.47,0.05,0.0
PETRX198,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,31.02,4.22,EUROPEAN,25,ITM,-0.848759,0.069260782420761,0.019929998764971,-0.0137183729032767,-0.026912620273445,39.818,87.63,4.22,0.0
PETRX194,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,14.52,0.02,EUROPEAN,25,OTM,-0.0076089999999999,0.0028631908177833,0.0017830072857956,-0.003054980664153,-0.0002235780225816,86.171,1.56,0.02,0.0
PETRX186,2022-11-11T00:00:00.000Z,"{'price': 26.99, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,15.02,0.02,EUROPEAN,25,OTM,-0.0079949999999999,0.0031473157467061,0.0018624069618199,-0.003031264970767,-0.0002339091937018,81.882,1.57,0.02,0.0
PETRA342,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,28.52,1.93,EUROPEAN,48,ATM,0.490646,0.070929228640074,0.0482159785743289,-0.0242861834120083,0.022211214758036,46.512,41.04,1.93,0.0
PETRA345,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,38.52,0.12,EUROPEAN,48,OTM,0.056383,0.0211436869020542,0.0137144249783934,-0.0064546428560177,0.002746299891478,44.381,3.76,0.12,0.0
PETRA356,2022-11-14T00:00:00.000Z,"{'price': 27.7, 'symbol': 'PETR4'}",CALL,2023-01-20T00:00:00.000Z,29.02,1.66,EUROPEAN,48,ATM,0.452383,0.0728564728625053,0.0478852162818923,-0.0232945810353401,0.0207066732945654,44.971,37.6,1.66,0.0
