symbol,time,spot,type,due_date,strike,premium,maturity_type,days_to_maturity,moneyness,delta,gamma,vega,theta,rho,volatility,poe,bs,variação
VALEM900,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,68.41,0.46,EUROPEAN,38,OTM,-0.0736,0.0106144734120424,0.0457527483626808,-0.0236048999302548,-0.0100650708119469,40.09,9.79,0.4599,-0.0001000000000000445
VALEM622,2022-11-14T00:00:00.000Z,"{'price': 83.31, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,58.91,0.34,EUROPEAN,48,OTM,-0.042498,0.0050043308231708,0.0329092987948386,-0.0167444447405502,-0.0073912997086724,49.744,6.61,0.3399,-0.0001000000000000445
VALEX684,2022-11-18T00:00:00.000Z,"{'price': 80.83, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,68.41,0.34,EUROPEAN,20,OTM,-0.0738499999999999,0.014253440139269,0.031855856160146,-0.0338254215536868,-0.0050073079781922,43.102,9.24,0.3399,-0.0001000000000000445
VALEX752,2022-11-25T00:00:00.000Z,"{'price': 80.9, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,71.91,0.46,EUROPEAN,15,OTM,-0.1108,0.0230029644788969,0.0373070445914503,-0.0510230353989048,-0.0056093359781454,41.631,13.12,0.4599,-0.0001000000000000445
VALEM652,2022-11-11T00:00:00.000Z,"{'price': 82.3, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,61.91,0.46,EUROPEAN,50,OTM,-0.0603169999999999,0.0073147696149892,0.0438500953101425,-0.0191295716184641,-0.0107619942324084,44.607,8.8,0.4599,-0.0001000000000000445
VALEM594,2022-11-23T00:00:00.000Z,"{'price': 80.93, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,59.41,0.28,EUROPEAN,42,OTM,-0.0415609999999999,0.005756151113473,0.0293695320636529,-0.0160531310175587,-0.0060724304699622,46.741,6.15,0.2799,-0.0001000000000000445
VALEW688,2022-11-10T00:00:00.000Z,"{'price': 74.55, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,68.84,0.28,EUROPEAN,6,OTM,-0.11141,0.037635665804986,0.0218287933015166,-0.0790474069919144,-0.002044221660536,43.83,12.48,0.2799,-0.0001000000000000445
VALEW633,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,63.34,0.2,EUROPEAN,8,OTM,-0.06901,0.0209422672772472,0.0170059162756076,-0.0522252457902362,-0.0016379961548509,49.521,8.15,0.1999,-0.00010000000000001674
VALEX677,2022-11-22T00:00:00.000Z,"{'price': 80.14, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,64.41,0.23,EUROPEAN,18,OTM,-0.047725,0.0090120010764381,0.0212828018351628,-0.0301121339876729,-0.0028961673240242,51.48,6.3,0.2299,-0.00010000000000001674
VALEW638,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,63.84,0.17,EUROPEAN,8,OTM,-0.064952,0.0218202156802882,0.0162270936376533,-0.0456118727330987,-0.0015358848561508,45.352,7.58,0.1699,-0.00010000000000001674
VALEW834,2022-11-14T00:00:00.000Z,"{'price': 83.31, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,76.34,0.16,EUROPEAN,3,OTM,-0.069956,0.0265844781507559,0.0121989951483693,-0.1124357942981793,-0.0007128691942254,55.536,7.85,0.1599,-0.00010000000000001674
VALEX647,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,61.41,0.17,EUROPEAN,21,OTM,-0.029537,0.0047925737665617,0.0161130744898171,-0.0222058145975202,-0.0021870425416569,58.424,4.28,0.1699,-0.00010000000000001674
VALEM662,2022-11-30T00:00:00.000Z,"{'price': 85.71, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,62.91,0.2,EUROPEAN,37,OTM,-0.0317429999999999,0.0047093496664581,0.0234157917690478,-0.0143551111608926,-0.0042882097058179,46.098,4.66,0.1999,-0.00010000000000001674
VALEK818,2022-11-08T00:00:00.000Z,"{'price': 74.05, 'symbol': 'VALE3'}",CALL,2022-11-18T00:00:00.000Z,81.84,0.23,EUROPEAN,8,OTM,0.093475,0.030777519418552,0.0220353445687076,-0.0571742524110655,0.002124410139272,41.129,8.18,0.2299,-0.00010000000000001674
VALEL942,2022-11-03T00:00:00.000Z,"{'price': 67.15, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,90.91,0.16,EUROPEAN,31,OTM,0.038643,0.0076737113499625,0.0197334699390681,-0.0149488084442815,0.0029953601367501,46.36,2.69,0.1599,-0.00010000000000001674
VALEK828,2022-11-08T00:00:00.000Z,"{'price': 74.05, 'symbol': 'VALE3'}",CALL,2022-11-18T00:00:00.000Z,82.84,0.16,EUROPEAN,8,OTM,0.06877,0.0244018073014174,0.0174747791015766,-0.0453221170982617,0.0015658633480701,41.139,5.96,0.1599,-0.00010000000000001674
VALEX632,2022-11-21T00:00:00.000Z,"{'price': 79.92, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,59.91,0.14,EUROPEAN,18,OTM,-0.027499,0.0050318886060807,0.0135184797845662,-0.0219267804773686,-0.0016697538440334,58.886,3.91,0.1399,-0.00010000000000001674
VALEX612,2022-11-16T00:00:00.000Z,"{'price': 82.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,57.91,0.14,EUROPEAN,22,OTM,-0.0228629999999999,0.0035293033871006,0.0132061903348251,-0.0187675879130241,-0.0017676554086001,63.065,3.5,0.1399,-0.00010000000000001674
VALEX677,2022-11-21T00:00:00.000Z,"{'price': 79.92, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,64.41,0.23,EUROPEAN,18,OTM,-0.0482569999999999,0.0092058139502692,0.0214136222759064,-0.0300025240541285,-0.0029190463108161,50.985,6.35,0.2299,-0.00010000000000001674
VALEL972,2022-11-23T00:00:00.000Z,"{'price': 80.93, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,93.91,0.23,EUROPEAN,17,OTM,0.069304,0.0170796656285335,0.028007047814719,-0.030998129930204,0.0036285736232057,37.113,5.74,0.2299,-0.00010000000000001674
VALEK798,2022-11-03T00:00:00.000Z,"{'price': 67.15, 'symbol': 'VALE3'}",CALL,2022-11-18T00:00:00.000Z,79.84,0.14,EUROPEAN,11,OTM,0.050691,0.0152298471921104,0.0146285907164552,-0.0327078316975283,0.0014247522845079,48.8,4.09,0.1399,-0.00010000000000001674
VALEM519,2022-11-21T00:00:00.000Z,"{'price': 79.92, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,51.91,0.14,EUROPEAN,43,OTM,-0.019787,0.0026867746847677,0.0158398030470862,-0.0098263979973741,-0.0029371693588334,54.093,3.33,0.1399,-0.00010000000000001674
VALEW806,2022-11-16T00:00:00.000Z,"{'price': 82.44, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,77.34,0.17,EUROPEAN,2,OTM,-0.0897759999999999,0.0404743644438933,0.0119048079998836,-0.1616718309284711,-0.0006009166300248,54.527,9.79,0.1699,-0.00010000000000001674
VALEL962,2022-11-28T00:00:00.000Z,"{'price': 81.3, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,92.91,0.23,EUROPEAN,13,OTM,0.073859,0.0193850567301619,0.0258348732017134,-0.0392960105161485,0.0029790492315125,39.086,6.22,0.2299,-0.00010000000000001674
VALEX80,2022-11-16T00:00:00.000Z,"{'price': 82.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,58.41,0.14,EUROPEAN,22,OTM,-0.023321,0.0036654104464129,0.0134285832036405,-0.0186807317868409,-0.001800632140534,61.746,3.54,0.1399,-0.00010000000000001674
VALEA3,2022-11-22T00:00:00.000Z,"{'price': 80.14, 'symbol': 'VALE3'}",CALL,2023-01-20T00:00:00.000Z,111.41,0.13,EUROPEAN,43,OTM,0.027486,0.0048442430115317,0.0209440486508585,-0.0097724418291432,0.0035369688087963,39.452,1.87,0.1299,-0.00010000000000001674
VALEX602,2022-11-08T00:00:00.000Z,"{'price': 74.05, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,56.91,0.17,EUROPEAN,28,OTM,-0.0355839999999999,0.0068827927523836,0.0193334579999304,-0.0156943266372045,-0.0031166003704569,46.104,4.94,0.1699,-0.00010000000000001674
VALEX549,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,54.91,0.16,EUROPEAN,28,OTM,-0.034251,0.006786892796388,0.0181850174408177,-0.014952544380361,-0.0029128375728161,46.686,4.78,0.1599,-0.00010000000000001674
VALEM577,2022-11-24T00:00:00.000Z,"{'price': 81.45, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,54.41,0.14,EUROPEAN,41,OTM,-0.020633,0.0029052243438798,0.0163328097684897,-0.0102299635805425,-0.0029619193561524,52.085,3.36,0.1399,-0.00010000000000001674
VALEW648,2022-11-09T00:00:00.000Z,"{'price': 73.15, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,64.84,0.13,EUROPEAN,7,OTM,-0.0531939999999999,0.019270129193805,0.0132085045003676,-0.0431881053397673,-0.0011169776646408,46.115,6.21,0.1299,-0.00010000000000001674
VALEM800,2022-11-30T00:00:00.000Z,"{'price': 85.71, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,58.41,0.13,EUROPEAN,37,OTM,-0.019648,0.0028262161579661,0.0156634036977362,-0.0107321390355762,-0.0026633493288016,51.383,3.11,0.1299,-0.00010000000000001674
VALEL3,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,104.91,0.14,EUROPEAN,21,OTM,0.035721,0.0076197244273583,0.0188490034831974,-0.0195162007336581,0.0023570584155374,42.986,2.7,0.1399,-0.00010000000000001674
VALEW628,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,62.84,0.16,EUROPEAN,10,OTM,-0.055509,0.0171114324493082,0.016127515357364,-0.0363577960474601,-0.0016549631338206,45.499,6.64,0.1599,-0.00010000000000001674
VALEL11,2022-11-01T00:00:00.000Z,"{'price': 69.17, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,94.91,0.14,EUROPEAN,33,OTM,0.03329,0.0065479927540697,0.0185608009234088,-0.0128948024968458,0.0028321474232432,45.242,2.28,0.1399,-0.00010000000000001674
VALEX667,2022-11-18T00:00:00.000Z,"{'price': 80.83, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,63.41,0.2,EUROPEAN,20,OTM,-0.039914,0.0073135133634042,0.0195885222092586,-0.0250235975137854,-0.0027191875082166,51.654,5.41,0.1999,-0.00010000000000001674
VALEX624,2022-11-14T00:00:00.000Z,"{'price': 83.31, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,62.41,0.2,EUROPEAN,23,OTM,-0.034227,0.005446255194195,0.0190942507664598,-0.0227312829808703,-0.0027850050431067,55.346,4.9,0.1999,-0.00010000000000001674
VALEL3,2022-11-16T00:00:00.000Z,"{'price': 82.44, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,104.91,0.16,EUROPEAN,22,OTM,0.038719,0.0077897807380251,0.020441875075418,-0.0207882504373162,0.0026470451843586,44.228,2.9,0.1599,-0.00010000000000001674
VALEL106,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,102.91,0.2,EUROPEAN,21,OTM,0.048936,0.0098742537643264,0.0243201418042869,-0.0250903024768419,0.003222212911812,42.8,3.76,0.1999,-0.00010000000000001674
VALEA3,2022-11-25T00:00:00.000Z,"{'price': 80.9, 'symbol': 'VALE3'}",CALL,2023-01-20T00:00:00.000Z,111.41,0.14,EUROPEAN,40,OTM,0.029428,0.0051459537906588,0.0215833780328808,-0.0110703351287862,0.0035568133319424,40.374,2.02,0.1399,-0.00010000000000001674
VALEX577,2022-11-10T00:00:00.000Z,"{'price': 74.55, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,54.41,0.14,EUROPEAN,26,OTM,-0.026904,0.0048450741506259,0.0148815465530081,-0.0151589620644858,-0.0022137573368967,53.565,3.95,0.1399,-0.00010000000000001674
VALEK818,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-11-18T00:00:00.000Z,81.84,0.13,EUROPEAN,8,OTM,0.055417,0.0196815653133336,0.014330106041689,-0.0400739274530791,0.0012231326428846,44.402,4.71,0.1299,-0.00010000000000001674
VALEX622,2022-11-23T00:00:00.000Z,"{'price': 80.93, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,58.91,0.09,EUROPEAN,17,OTM,-0.018297,0.0034974526568736,0.0094356677375782,-0.0168207133022377,-0.0010596059902561,61.06,2.67,0.0899,-0.00010000000000000286
VALEL992,2022-11-28T00:00:00.000Z,"{'price': 81.3, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,95.91,0.11,EUROPEAN,13,OTM,0.038459,0.0113398964681197,0.0154118464289975,-0.0238664018026284,0.0015562786827852,39.859,3.15,0.1099,-0.00010000000000000286
VALEW613,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,61.34,0.1,EUROPEAN,10,OTM,-0.035892,0.0116387766558275,0.0113529049510849,-0.0265157956254018,-0.0010687192672541,47.089,4.39,0.0999,-0.00010000000000000286
VALEL130,2022-11-08T00:00:00.000Z,"{'price': 74.05, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,114.91,0.04,EUROPEAN,28,OTM,0.009444,0.0019088245051416,0.0062579623710164,-0.0060655244411335,0.0007326442586653,53.81,0.58,0.0399,-0.00010000000000000286
VALEX607,2022-11-23T00:00:00.000Z,"{'price': 80.93, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,57.41,0.07,EUROPEAN,17,OTM,-0.014224,0.0027353431551764,0.0076044053496929,-0.0139757566491716,-0.0008237335528433,62.92,2.13,0.0699,-0.00010000000000000286
VALEX549,2022-11-11T00:00:00.000Z,"{'price': 82.3, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,54.91,0.1,EUROPEAN,25,OTM,-0.015992,0.0024449130668935,0.0103711401086746,-0.0129819505881258,-0.0014048184418704,63.128,2.58,0.0999,-0.00010000000000000286
VALEW628,2022-11-08T00:00:00.000Z,"{'price': 74.05, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,62.84,0.08,EUROPEAN,8,OTM,-0.030066,0.0102505466104873,0.0089936789224223,-0.0281484235923217,-0.0007321688542825,50.402,3.67,0.0799,-0.00010000000000000286
VALEW741,2022-11-14T00:00:00.000Z,"{'price': 83.31, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,70.84,0.04,EUROPEAN,3,OTM,-0.0167319999999999,0.0064180819527394,0.0037806040641105,-0.044805556549667,-0.0001707040320228,71.291,2.02,0.0399,-0.00010000000000000286
VALEK868,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-11-18T00:00:00.000Z,86.84,0.04,EUROPEAN,8,OTM,0.017949,0.0069799185219091,0.0056549796965965,-0.017561769693979,0.0003968406909692,49.408,1.44,0.0399,-0.00010000000000000286
VALEX559,2022-11-14T00:00:00.000Z,"{'price': 83.31, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,55.91,0.1,EUROPEAN,23,OTM,-0.0160479999999999,0.0024589986818423,0.0101002080439996,-0.0141230579094625,-0.0013114490252682,64.841,2.57,0.0999,-0.00010000000000000286
VALEL84,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,110.91,0.07,EUROPEAN,21,OTM,0.018226,0.0040489228328288,0.0107330938204141,-0.0118864767013793,0.0012038560598451,46.065,1.3,0.0699,-0.00010000000000000286
VALEL102,2022-11-24T00:00:00.000Z,"{'price': 81.45, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,98.91,0.09,EUROPEAN,16,OTM,0.029665,0.0083025113662008,0.0138352752749496,-0.017289322689625,0.0014769989774113,39.562,2.35,0.0899,-0.00010000000000000286
VALEX594,2022-11-25T00:00:00.000Z,"{'price': 80.9, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,59.41,0.07,EUROPEAN,15,OTM,-0.0155269999999999,0.0032390557562661,0.0076996418776947,-0.0155554452990264,-0.0007893213872377,61.019,2.23,0.0699,-0.00010000000000000286
VALEM449,2022-11-11T00:00:00.000Z,"{'price': 82.3, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,44.91,0.11,EUROPEAN,50,OTM,-0.012131,0.0013247839418807,0.0115579635074043,-0.007415247905425,-0.0021990672265492,64.918,2.48,0.1099,-0.00010000000000000286
VALEK818,2022-11-03T00:00:00.000Z,"{'price': 67.15, 'symbol': 'VALE3'}",CALL,2022-11-18T00:00:00.000Z,81.84,0.09,EUROPEAN,11,OTM,0.033718,0.0106580262722721,0.0105133087419104,-0.0241217617685312,0.0009490716653313,50.116,2.66,0.0899,-0.00010000000000000286
VALEK858,2022-11-09T00:00:00.000Z,"{'price': 73.15, 'symbol': 'VALE3'}",CALL,2022-11-18T00:00:00.000Z,85.84,0.04,EUROPEAN,7,OTM,0.020022,0.0086915792260405,0.005908471050409,-0.0194145388381241,0.0003957440914598,45.735,1.66,0.0399,-0.00010000000000000286
VALEX662,2022-11-24T00:00:00.000Z,"{'price': 81.45, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,62.91,0.11,EUROPEAN,16,OTM,-0.024866,0.0052118205254307,0.0119409598594778,-0.0201278342645015,-0.001355733983781,54.394,3.4,0.1099,-0.00010000000000000286
VALEX642,2022-11-29T00:00:00.000Z,"{'price': 84.44, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,60.91,0.04,EUROPEAN,13,OTM,-0.0093529999999999,0.0020709733988521,0.0048211326707353,-0.0116700420905211,-0.0004280236691894,63.29,1.36,0.0399,-0.00010000000000000286
VALEW548,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,54.84,0.04,EUROPEAN,10,OTM,-0.012147,0.0034590473888515,0.0045428890957916,-0.0143281730125543,-0.0003641182215376,63.401,1.67,0.0399,-0.00010000000000000286
VALEX559,2022-11-18T00:00:00.000Z,"{'price': 80.83, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,55.91,0.09,EUROPEAN,20,OTM,-0.016202,0.0027706496512534,0.0092132523695593,-0.0146599478586002,-0.0011107546405813,64.129,2.51,0.0899,-0.00010000000000000286
VALEM449,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2023-01-20T00:00:00.000Z,44.91,0.08,EUROPEAN,46,OTM,-0.0093389999999999,0.0010795073860302,0.00891333588618,-0.0062781540355687,-0.0015625378598991,65.502,1.91,0.0799,-0.00010000000000000286
VALEW811,2022-11-17T00:00:00.000Z,"{'price': 83.1, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,77.84,0.07,EUROPEAN,1,OTM,-0.049493,0.0306443609212026,0.0053550371646398,-0.1704328895730561,-0.0001659730929406,63.773,5.37,0.0699,-0.00010000000000000286
VALEW648,2022-11-10T00:00:00.000Z,"{'price': 74.55, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,64.84,0.1,EUROPEAN,6,OTM,-0.0395539999999999,0.0140295754842012,0.0098228937168187,-0.0430681956847104,-0.0007258922103763,52.91,4.7,0.0999,-0.00010000000000000286
VALEL130,2022-11-01T00:00:00.000Z,"{'price': 69.17, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,114.91,0.04,EUROPEAN,33,OTM,0.008973,0.0017136763632885,0.0060682044555265,-0.005242473456113,0.0007604723532231,56.518,0.51,0.0399,-0.00010000000000000286
VALEK911,2022-11-16T00:00:00.000Z,"{'price': 82.44, 'symbol': 'VALE3'}",CALL,2022-11-18T00:00:00.000Z,87.84,0.1,EUROPEAN,2,OTM,0.067272,0.0378677061342295,0.009563727396538,-0.1123672773417887,0.0004322494956159,46.819,6.2,0.0999,-0.00010000000000000286
VALEK911,2022-11-08T00:00:00.000Z,"{'price': 74.05, 'symbol': 'VALE3'}",CALL,2022-11-18T00:00:00.000Z,87.84,0.05,EUROPEAN,8,OTM,0.022418,0.0086671454346493,0.0070357204796686,-0.0206338563580331,0.0005111546146098,46.633,1.83,0.0499,-0.00010000000000000286
VALEK858,2022-11-04T00:00:00.000Z,"{'price': 72.25, 'symbol': 'VALE3'}",CALL,2022-11-18T00:00:00.000Z,85.84,0.08,EUROPEAN,10,OTM,0.032239,0.0110358602407149,0.0103940680750184,-0.0238077577446597,0.0008926167264265,45.467,2.62,0.0799,-0.00010000000000000286
VALEW588,2022-11-08T00:00:00.000Z,"{'price': 74.05, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,58.84,0.04,EUROPEAN,8,OTM,-0.0138289999999999,0.0044435241389967,0.0046587272650695,-0.0174522765186982,-0.000337769569011,60.228,1.81,0.0399,-0.00010000000000000286
VALEW513,2022-11-01T00:00:00.000Z,"{'price': 69.17, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,51.34,0.05,EUROPEAN,13,OTM,-0.0139559999999999,0.0036606948789527,0.005591182872393,-0.0132269454587718,-0.0005237517692668,61.882,1.98,0.0499,-0.00010000000000000286
VALEL102,2022-11-07T00:00:00.000Z,"{'price': 71.87, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,98.91,0.07,EUROPEAN,28,OTM,0.018981,0.0043669885113605,0.0110955246189001,-0.0088742128930013,0.0014380279908985,44.27,1.31,0.0699,-0.00010000000000000286
VALEW518,2022-11-01T00:00:00.000Z,"{'price': 69.17, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,51.84,0.05,EUROPEAN,13,OTM,-0.01434,0.0038571197888054,0.0057236217484903,-0.0131525623772461,-0.000537454854867,60.122,2.01,0.0499,-0.00010000000000000286
VALEW553,2022-11-03T00:00:00.000Z,"{'price': 67.15, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,55.34,0.09,EUROPEAN,11,OTM,-0.0309439999999999,0.0097030979355479,0.0097940147493597,-0.0226576465750971,-0.0009462759819523,51.282,3.92,0.0899,-0.00010000000000000286
VALEX519,2022-11-11T00:00:00.000Z,"{'price': 82.3, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,51.91,0.07,EUROPEAN,25,OTM,-0.010955,0.0016560249594589,0.007480057461469,-0.0099791632861926,-0.0009638246500739,67.22,1.88,0.0699,-0.00010000000000000286
VALEK838,2022-11-01T00:00:00.000Z,"{'price': 69.17, 'symbol': 'VALE3'}",CALL,2022-11-18T00:00:00.000Z,83.84,0.1,EUROPEAN,13,OTM,0.036357,0.0111231907643616,0.0125240359723911,-0.0221658318052073,0.0012457568824061,45.618,2.88,0.0999,-0.00010000000000000286
VALEL130,2022-11-18T00:00:00.000Z,"{'price': 80.83, 'symbol': 'VALE3'}",CALL,2022-12-16T00:00:00.000Z,114.91,0.04,EUROPEAN,20,OTM,0.010364,0.0023179221605526,0.0062614137519963,-0.0082180982946389,0.0006331872714683,52.095,0.7,0.0399,-0.00010000000000000286
VALEW618,2022-11-08T00:00:00.000Z,"{'price': 74.05, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,61.84,0.07,EUROPEAN,8,OTM,-0.0254339999999999,0.0084363306283283,0.0078231258695847,-0.0258914124173005,-0.0006201061335223,53.271,3.16,0.0699,-0.00010000000000000286
VALEX594,2022-11-28T00:00:00.000Z,"{'price': 81.3, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,59.41,0.05,EUROPEAN,13,OTM,-0.0118359999999999,0.0026422715618151,0.0056988174938801,-0.0137840287657762,-0.0005221598437094,63.254,1.71,0.0499,-0.00010000000000000286
VALEK888,2022-11-01T00:00:00.000Z,"{'price': 69.17, 'symbol': 'VALE3'}",CALL,2022-11-18T00:00:00.000Z,90.84,0.04,EUROPEAN,13,OTM,0.014148,0.0043211090517108,0.0056576379668048,-0.0116177575983864,0.0004842368446524,53.047,1.03,0.0399,-0.00010000000000000286
VALEW608,2022-11-08T00:00:00.000Z,"{'price': 74.05, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,60.84,0.05,EUROPEAN,8,OTM,-0.018552,0.0063360152438269,0.0059928833144715,-0.0202385209241735,-0.0004519758024256,54.335,2.34,0.0499,-0.00010000000000000286
VALEW738,2022-11-16T00:00:00.000Z,"{'price': 82.44, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,73.84,0.05,EUROPEAN,2,OTM,-0.026838,0.0129582648562785,0.0045550267588671,-0.0740224627344443,-0.0001795720555853,65.165,3.06,0.0499,-0.00010000000000000286
VALEA3,2022-11-03T00:00:00.000Z,"{'price': 67.15, 'symbol': 'VALE3'}",CALL,2023-01-20T00:00:00.000Z,111.41,0.08,EUROPEAN,56,OTM,0.016061,0.0026862748745629,0.0127119336779178,-0.0054393918272611,0.002219056093661,47.226,0.9,0.0799,-0.00010000000000000286
VALEX539,2022-11-11T00:00:00.000Z,"{'price': 82.3, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,53.91,0.08,EUROPEAN,25,OTM,-0.0130369999999999,0.002038617792749,0.0086986515190781,-0.0109559485950126,-0.0011437397534609,63.501,2.14,0.0799,-0.00010000000000000286
VALEW543,2022-11-01T00:00:00.000Z,"{'price': 69.17, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,54.34,0.08,EUROPEAN,13,OTM,-0.023456,0.0063588757134608,0.0087031037000746,-0.0184267427091464,-0.0008782167784985,55.452,3.14,0.0799,-0.00010000000000000286
VALEW533,2022-11-11T00:00:00.000Z,"{'price': 82.3, 'symbol': 'VALE3'}",PUT,2022-11-18T00:00:00.000Z,53.34,0.02,EUROPEAN,5,OTM,-0.0043279999999999,0.0009037146843516,0.0014735379743922,-0.0178487703651483,-7.462419977647617e-05,121.33,0.71,0.0199,-9.99999999999994e-05
VALEX539,2022-11-28T00:00:00.000Z,"{'price': 81.3, 'symbol': 'VALE3'}",PUT,2022-12-16T00:00:00.000Z,53.91,0.02,EUROPEAN,13,OTM,-0.0045739999999999,0.001007057195462,0.002466065311087,-0.0067807204009308,-0.0002021131278085,71.817,0.73,0.0199,-9.99999999999994e-05
